arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
irrm_scratch,log10_pgen,all,79730,50,126.62,0.29019055088587026,0.2017640000268431,0.9760127000527028,0.9935500344917078,0.9938903933807892,-0.011590887368701517,76962.32866136862,0.012993369839417967,cuda,1586.01953125,254.86376953125,28.0
irrm_scratch,log10_pgen,all,79730,51,94.65,0.4301566653976132,0.28585552544683723,0.9472930184547584,0.9920160751800176,0.9918333428144999,0.12769040293382197,76544.8788356785,0.013064231274658285,cuda,1580.16015625,254.86376953125,21.0
sceptr_mlp,log10_pgen,all,79730,42,68.73,0.5795817078970179,0.35118457974334066,0.9043149314162111,0.9530617534275462,0.9646389496705083,0.08103153479383794,903096.3845214696,0.0011073015207893643,cuda,1205.3125,21.20751953125,60.0
sceptr_mlp,log10_pgen,all,79730,43,63.41,0.5864017681293087,0.35538681299615843,0.9020497893897336,0.9512580809778278,0.9650385869823047,0.0895127140611525,932787.822787842,0.0010720551614956547,cuda,1197.5,21.20751953125,54.0
sceptr_mlp,log10_pgen,all,79730,44,69.09,0.5839895730378692,0.35415758598602276,0.9028539788212233,0.9529103660424704,0.9650201847137837,0.09078357713498891,840967.2787517394,0.0011891069073273759,cuda,1197.9453125,21.20751953125,60.0
tcr_bert_mlp,log10_pgen,all,79730,42,51.11,0.41770773759434954,0.2717698329057919,0.9502996013491293,0.9748411659041659,0.9781232625528591,0.005214108014531167,319254.11607227504,0.0031323010406343918,cuda,1670.78125,28.14501953125,39.0
tcr_bert_mlp,log10_pgen,all,79730,43,79.57,0.4082671293067538,0.2585217788211574,0.9525207705490689,0.9769878226010591,0.980975805469901,0.061827468664735444,319375.7427781945,0.0031311081777882456,cuda,1669.08203125,28.14501953125,60.0
tcr_bert_mlp,log10_pgen,all,79730,44,62.81,0.4052985618099394,0.26193266943809845,0.953208716605654,0.9764250140488404,0.9789578701970347,0.02276455072057831,313163.7880490887,0.003193217217832508,cuda,1666.2890625,28.14501953125,47.0
tfidf_ridge,log10_pgen,all,79730,42,9.48,0.6210237131878172,0.4145452767389449,0.8901421237436864,0.9434948178107029,0.9563123982662174,0.008686388197035454,46069.398916552265,0.02170638262095298,cpu,719.30078125,0.0,
esm2_8m_mlp,log10_pgen_1mm,1k,1000,42,3.72,0.8734384426546405,0.5811203823236456,0.7066749222466395,0.8428611811931889,0.8595136817400962,0.09854411271895464,531093.36010315,0.0018829081195927174,cuda,1199.21875,23.45751953125,34.0
esm2_8m_mlp,log10_pgen_1mm,1k,1000,43,3.68,0.8676287772120702,0.5797603585575622,0.7105640414240096,0.8447384362193011,0.8588298556977834,0.08767572292374373,535898.101289993,0.0018660263911979516,cuda,1193.8125,23.45751953125,33.0
esm2_8m_mlp,log10_pgen_1mm,1k,1000,44,4.15,0.8644075419017213,0.5799084298984422,0.7127092228837868,0.8447698749869166,0.8628554857306527,0.0476420760920801,537734.4054442797,0.0018596541152575005,cuda,1200.45703125,23.45751953125,39.0
irrm_pretrained,log10_pgen_1mm,1k,1000,42,9.55,0.6800570702951657,0.42365609350148575,0.8221821685480444,0.933677407276072,0.9388725488205081,0.2802916052170561,50542.42011624055,0.019785360449700248,cuda,1565.16015625,255.98876953125,24.0
irrm_pretrained,log10_pgen_1mm,1k,1000,43,10.39,0.6584753322447946,0.4057328196643852,0.8332892484227971,0.9367753943134008,0.945499893493824,0.2825335584781099,49021.009200498906,0.02039941682779192,cuda,1525.6953125,255.98876953125,26.0
irrm_pretrained,log10_pgen_1mm,1k,1000,44,10.59,0.6350050580507642,0.3884640395355252,0.8449617139927675,0.937801711477871,0.9459502912847946,0.22436193183759795,50416.68569021295,0.019834703259641744,cuda,1531.1953125,255.98876953125,27.0
irrm_pretrained,log10_pgen_1mm,1k,1000,45,7.0,0.6751810614818567,0.4172362618894598,0.8247229346342868,0.9339740537359036,0.9430059456408061,0.28812560326747977,78496.26553820826,0.012739459554458005,cuda,1545.91015625,255.98876953125,28.0
irrm_pretrained,log10_pgen_1mm,1k,1000,46,6.15,0.6685058569575997,0.40767457030235643,0.828171569821408,0.9354996251517697,0.94440611285962,0.25846381532024154,78715.08871845975,0.012704044628301188,cuda,1562.8828125,255.98876953125,24.0
irrm_pretrained,log10_pgen_1mm,1k,1000,47,5.45,0.642218084734104,0.4031555004716163,0.8414195480163037,0.9303131458716969,0.9390571523791333,0.2127156710366962,78601.48299372749,0.012722406269100565,cuda,1568.2421875,255.98876953125,21.0
irrm_pretrained,log10_pgen_1mm,1k,1000,48,9.68,0.6342088584075344,0.38472686559228664,0.8453502590541507,0.9380904108313092,0.9460257613442419,0.18461700954641433,78680.31644771349,0.012709659100882542,cuda,1557.07421875,255.98876953125,39.0
irrm_pretrained,log10_pgen_1mm,1k,1000,49,6.84,0.6778525531966003,0.4063589834535896,0.8233331515954379,0.9308549053584529,0.9425814646334755,0.2311877650974568,79128.20936664913,0.01263771805281719,cuda,1549.296875,255.98876953125,27.0
