arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
irrm_pretrained,log10_pgen,10k,10000,46,31.75,0.5158049435613763,0.37157946936378206,0.9242145502587643,0.9783526876739728,0.9718356785668307,0.3058773639971277,78655.62426811836,0.012713649014992712,cuda,1608.67578125,255.36376953125,43.0
irrm_pretrained,log10_pgen,10k,10000,47,18.23,0.5332813946641329,0.35700741491474547,0.9189920399063798,0.97604323639183,0.9748606762478106,0.2938373550204833,78264.75742759714,0.012777143031780323,cuda,1581.08203125,255.36376953125,25.0
irrm_pretrained,log10_pgen,10k,10000,48,24.91,0.4579817124860741,0.3023822172194899,0.9402536876166383,0.9782543855947416,0.9757298823937622,0.20419803463546618,78031.82970995203,0.01281528324681155,cuda,1594.7578125,255.36376953125,34.0
irrm_pretrained,log10_pgen,10k,10000,49,25.92,0.4976124581595938,0.3438377496106781,0.9294661936068322,0.9784862915435858,0.9759692349627562,0.27500778441402923,78638.12822918102,0.012716477649183417,cuda,1580.44921875,255.36376953125,35.0
irrm_pretrained,log10_pgen,10k,10000,50,19.67,0.5425341893413741,0.39877899006847456,0.9161565664369719,0.9734359952461339,0.9633476928509621,0.321624207014219,77982.10842038045,0.01282345425452298,cuda,1586.1640625,255.36376953125,27.0
irrm_pretrained,log10_pgen,10k,10000,51,13.38,0.5341332976578411,0.37650608358281984,0.9187330170116145,0.9667227466615107,0.9633437546517095,0.23337067889230595,78704.76482654782,0.012705711048166311,cuda,1613.80078125,255.36376953125,18.0
irrm_scratch,log10_pgen,10k,10000,42,20.95,0.498671630386942,0.32079206399879684,0.9291656104710792,0.9657117315186489,0.9694134769384374,0.09424418102101653,78508.39615413654,0.012737491134536582,cuda,1583.9453125,255.36376953125,28.0
irrm_scratch,log10_pgen,10k,10000,43,33.65,0.4706407993114887,0.29323152256924806,0.936905140469252,0.9740480810857403,0.9781106763867039,0.16780619885200848,79078.70122623147,0.0126456300431536,cuda,1602.7890625,255.36376953125,46.0
irrm_scratch,log10_pgen,10k,10000,44,33.05,0.5079075377997477,0.32965094824733154,0.9265174619388699,0.9712447393219146,0.9755254688138308,0.22044626558539696,78956.04437864256,0.012665274810429812,cuda,1590.59765625,255.36376953125,45.0
irrm_scratch,log10_pgen,10k,10000,45,27.82,0.47713739863574445,0.2912506286196337,0.9351512291587034,0.9718732546431008,0.9750787340415884,0.11394230996095928,79112.17619742312,0.012640279259977842,cuda,1582.5078125,255.36376953125,39.0
irrm_scratch,log10_pgen,10k,10000,46,29.27,0.4579175921407287,0.29244273401005727,0.9402704161710751,0.9708733181295428,0.9743106241169605,-0.0422780559037735,78999.96939361731,0.012658232752186277,cuda,1574.63671875,255.36376953125,40.0
irrm_scratch,log10_pgen,10k,10000,47,36.55,0.465288916422154,0.3107330220285725,0.9383319456243314,0.9721828697208292,0.9783745998124969,0.1545819731891662,78634.00965443617,0.012717143693862043,cuda,1587.2578125,255.36376953125,51.0
irrm_scratch,log10_pgen,10k,10000,48,24.69,0.4868968973441002,0.32282410811390244,0.9324712289538608,0.9666661177257057,0.9732218700912197,0.08242033868522627,79166.7916318792,0.012631559008352135,cuda,1600.56640625,255.36376953125,34.0
irrm_scratch,log10_pgen,10k,10000,49,30.38,0.49955472550048546,0.3238743178975122,0.9289145077923109,0.9669152473849376,0.9734628057385909,0.14312938242896417,78494.10538506562,0.012739810143632277,cuda,1578.953125,255.36376953125,41.0
irrm_scratch,log10_pgen,10k,10000,50,23.59,0.5021787474881457,0.3100156924156718,0.9281657618398458,0.9687455318772152,0.9699728610796904,0.16583821028234638,78789.2636408248,0.012692084603794266,cuda,1612.04296875,255.36376953125,32.0
irrm_scratch,log10_pgen,10k,10000,51,25.4,0.4806922198139846,0.28437546648930967,0.9341813427954785,0.971277292615862,0.9743939805805218,0.09846404782942433,78746.8403341449,0.012698922213979886,cuda,1590.25,255.36376953125,35.0
sceptr_mlp,log10_pgen,10k,10000,42,10.85,0.8197409601112305,0.5322377064815003,0.8085884658779793,0.900190469155707,0.9106309096825668,0.07351937350297826,1045992.739596697,0.0009560295804592005,cuda,1184.78515625,21.20751953125,60.0
sceptr_mlp,log10_pgen,10k,10000,43,10.9,0.8232791649384097,0.5329595503445926,0.8069325407912433,0.8993982334295626,0.910789330836775,0.07795665485235405,1002912.2882333912,0.0009970961685607412,cuda,1178.8515625,21.20751953125,60.0
sceptr_mlp,log10_pgen,10k,10000,44,11.99,0.8213314982545481,0.5383096758524992,0.8078449561119915,0.8998291633130819,0.9092193480549974,0.06639299892483241,1015685.420632926,0.0009845568122626475,cuda,1184.00390625,21.20751953125,60.0
tcr_bert_mlp,log10_pgen,10k,10000,42,13.04,0.5491397489252545,0.3589531191073769,0.9141024862729251,0.9565472815665261,0.9603263904726105,0.028682170324545696,483779.5195345584,0.002067057325953142,cuda,1284.14453125,28.14501953125,60.0
tcr_bert_mlp,log10_pgen,10k,10000,43,13.05,0.5525621465801277,0.360994787679031,0.9130284736191095,0.9561370066319027,0.9611197559421756,0.022896591890857958,485116.2109191465,0.0020613617469210244,cuda,1278.78515625,28.14501953125,60.0
tcr_bert_mlp,log10_pgen,10k,10000,44,12.88,0.5531349877060555,0.3610178326203211,0.9128480534001411,0.9561711841901395,0.9604234621650158,0.03684545612776406,471155.4772059833,0.0021224416320704525,cuda,1266.859375,28.14501953125,60.0
tfidf_ridge,log10_pgen,10k,10000,42,0.58,0.7659173935252817,0.5084553048733631,0.8328991356685383,0.9129315175825418,0.9404240652599085,0.03423890204930655,79360.64652403284,0.01260070379715429,cpu,652.96484375,0.0,
esm2_8m_mlp,log10_pgen,all,79730,42,62.4,0.5731677057093365,0.3493723214550509,0.9064210307249039,0.9536062412202215,0.9675506650848761,0.07753757589264149,737700.7938537622,0.0013555631339041703,cuda,1292.87109375,23.45751953125,60.0
